1,157.25.5.193,157.25.5.193,2.747,52.2394,21.0362
2,157.25.3.169,157.25.3.169,9.774,52.2394,21.0362
3,gsr1-pos10-0.net.ipartners.pl,157.25.3.105,9.789,52.2394,21.0362
4,war-b3-link.telia.net,213.248.99.157,9.786,47,8
5,hbg-bb1-pos6-2-0.telia.net,213.248.96.1,22.151,47,8
6,ldn-bb1-link.telia.net,80.91.249.10,31.392,47,8
7,nyk-bb1-link.telia.net,80.91.249.249,101.895,47,8
8,sjo-bb1-link.telia.net,213.248.80.1,167.614,47,8
9,microsoft-110312-sjo-bb,213.248.86.70,310.574,47,8
10,ge-6-3-0-55.sjc-64cb-1b.ntwk.msn.net,207.46.37.197,187.869,47.6801,-122.1206
11,so-7-2-2-0.tuk-64cb-1b.ntwk.msn.net,207.46.34.170,191.120,47.6801,-122.1206
12,ge-0-0-0-0.tuk-64cb-1a.ntwk.msn.net,207.46.41.73,199.133,47.6801,-122.1206
13,*,*,*,,
14,207.68.173.76,207.68.173.76,189.952,47.6801,-122.1206
