1,157.25.5.193,157.25.5.193,1.748,52.2394,21.0362
2,157.25.3.169,157.25.3.169,9.729,52.2394,21.0362
3,gsr1-pos10-0.net.ipartners.pl,157.25.3.105,9.747,52.2394,21.0362
4,war-b3-link.telia.net,213.248.99.157,9.741,47,8
5,hbg-bb1-pos6-2-0.telia.net,213.248.96.1,19.743,47,8
6,ldn-bb1-link.telia.net,80.91.250.221,31.627,47,8
7,nyk-bb1-link.telia.net,213.248.65.98,99.845,47,8
8,sjo-bb1-link.telia.net,213.248.80.1,167.681,47,8
9,china-network-117110-sjo-bb1.telia.net,213.248.87.22,356.819,47,8
10,219.158.25.45,219.158.25.45,356.766,34.7725,113.7266
11,219.158.3.201,219.158.3.201,612.208,34.7725,113.7266
12,219.158.4.185,219.158.4.185,724.389,34.7725,113.7266
13,219.158.8.234,219.158.8.234,712.744,34.7725,113.7266
14,202.99.66.170,202.99.66.170,711.281,39.1422,117.1767
15,60.28.31.126,60.28.31.126,701.946,39.1422,117.1767
16,60.28.31.106,60.28.31.106,713.784,39.1422,117.1767
17,60.28.253.254,60.28.253.254,725.041,39.1422,117.1767
18,*,*,*,,
19,*,*,*,,
20,*,*,*,,
21,*,*,*,,
22,*,*,*,,
23,*,*,*,,
24,*,*,*,,
25,*,*,*,,
26,*,*,*,,
27,*,*,*,,
28,*,*,*,,
29,*,*,*,,
