1,157.25.5.193,157.25.5.193,11.212,52.2394,21.0362
2,157.25.3.169,157.25.3.169,9.775,52.2394,21.0362
3,plwaw3-so-5-0-0-0.net.ipartners.pl,157.25.3.97,9.785,52.2394,21.0362
4,fra-tr1-p0-1-1.gtsce.net,195.39.208.69,29.517,46,25
5,decix.mpd01.fra03.atlas.cogentco.com,80.81.192.63,25.324,50.1167,8.6833
6,t4-1.mpd01.par02.atlas.cogentco.com,130.117.2.14,122.209,47,8
7,t3-2.mpd02.par01.atlas.cogentco.com,130.117.2.110,118.402,47,8
8,t8-4.mpd01.dca01.atlas.cogentco.com,130.117.2.102,118.565,47,8
9,t8-3.mpd01.dca02.atlas.cogentco.com,154.54.6.198,122.003,37.751,-97.822
10,t1-2.mpd01.iad01.atlas.cogentco.com,154.54.7.158,116.713,37.751,-97.822
11,38.103.37.90,38.103.37.90,122.996,37.751,-97.822
12,*,*,*,,
13,*,*,*,,
14,*,*,*,,
15,*,*,*,,
16,*,*,*,,
17,*,*,*,,
18,208.65.153.253,208.65.153.253,195.029,37.751,-97.822
