1,157.25.5.193,157.25.5.193,8.440,52.2394,21.0362
2,157.25.3.169,157.25.3.169,9.729,52.2394,21.0362
3,gsr1-pos10-0.net.ipartners.pl,157.25.3.105,9.741,52.2394,21.0362
4,195.39.208.157,195.39.208.157,19.747,46,25
5,fr3.ams.llnw.net,195.69.145.133,50.525,52.35,4.9167
6,tge5-1.fr4.lga.llnw.net,69.28.171.86,133.281,33.4148,-111.9093
7,ve2002.fr3.lga.llnw.net,69.28.171.201,133.256,33.4148,-111.9093
8,tge1-2.fr4.ord.llnw.net,69.28.171.193,160.468,33.4148,-111.9093
9,ve6.fr3.ord.llnw.net,69.28.172.41,166.532,33.4148,-111.9093
10,tge1-3.fr4.sjc.llnw.net,69.28.171.66,209.618,33.4148,-111.9093
11,ve5.fr3.sjc.llnw.net,69.28.171.209,209.917,33.4148,-111.9093
12,tge2-3.fr4.lax.llnw.net,69.28.171.117,218.177,33.4148,-111.9093
13,myspace.tge8-1.fr4.lax.llnw.net,68.142.106.74,201.301,33.4357,-111.9171
14,vl342.cs2.lax1.myspace.com,204.16.35.137,202.611,34.0995,-118.4143
15,vl3552.cs2.els2.myspace.com,216.178.35.77,201.880,34.538,-118.4032
16,*,*,*,,
17,*,*,*,,
18,*,*,*,,
19,vl3552.cs2.els2.myspace.com,216.178.35.77,202.148,34.538,-118.4032
20,*,*,*,,
21,*,*,*,,
22,vl3552.cs2.els2.myspace.com,216.178.35.77,202.091,34.538,-118.4032
