1,157.25.5.193,157.25.5.193,7.364,52.2394,21.0362
2,157.25.3.169,157.25.3.169,9.772,52.2394,21.0362
3,gsr1-pos10-0.net.ipartners.pl,157.25.3.105,9.781,52.2394,21.0362
4,war-b3-link.telia.net,213.248.99.157,9.786,47,8
5,war-b4-pos7-0-0.telia.net,213.248.96.6,9.816,47,8
6,ffm-bb2-link.telia.net,80.91.250.199,24.221,47,8
7,ffm-b6-link.telia.net,80.91.254.165,24.194,47,8
8,Te-4-3.car2.Frankfurt1.Level3.net,4.68.111.101,26.140,37.751,-97.822
9,ae-13-55.car3.Frankfurt1.Level3.net,4.68.118.145,26.806,37.751,-97.822
10,rapidshare.com,195.122.131.250,26.425,51.4964,-0.1224
