1,FE-3-0-100M-CORE,202.59.80.2,0.857,30,70
2,10.10.80.1,10.10.80.1,2.106,0,0
3,117.20.21.21,117.20.21.21,2.071,24.9056,67.0822
4,221.132.112.213,221.132.112.213,21.458,24.9056,67.0822
5,pal6-transworld-2.pal.seabone.net,195.22.218.109,118.481,43.1479,12.1097
6,chi1-new11-racc0.chi.seabone.net,195.22.222.244,253.998,43.1479,12.1097
7,qwest-2-chi1.chi.seabone.net,195.22.222.138,259.631,43.1479,12.1097
8,cer-core-02.inet.qwest.net,205.171.139.149,261.075,37.751,-97.822
9,jfk-core-02.inet.qwest.net,67.14.5.10,260.751,37.751,-97.822
10,nyc-edge-01.inet.qwest.net,205.171.30.38,260.108,40.7143,-74.006
11,65-118-195-131.dia.static.qwest.net,65.118.195.131,259.771,37.751,-97.822
