1,FE-3-0-100M-CORE,202.59.80.2,0.807,30,70
2,10.10.80.1,10.10.80.1,2.133,0,0
3,117.20.21.21,117.20.21.21,2.858,24.9056,67.0822
4,221.132.112.213,221.132.112.213,21.814,24.9056,67.0822
5,62.216.145.73,62.216.145.73,176.421,51.4964,-0.1224
6,so-5-1-0.0.cjr02.ldn004.flagtel.com,62.216.129.150,176.154,51.4964,-0.1224
7,so-2-1-0.0.cjr01.nyc005.flagtel.com,62.216.128.150,255.620,51.4964,-0.1224
8,Ash1-br01.ash.youtube.com,206.223.115.84,263.508,37.5331,-122.2471
9,*,*,*,,
10,*,*,*,,
11,*,*,*,,
12,*,*,*,,
13,10.33.254.190,10.33.254.190,334.487,0,0
14,10.254.254.249,10.254.254.249,335.054,0,0
15,208.65.153.238,208.65.153.238,333.944,37.751,-97.822
