1,203.77.236.1,203.77.236.1,2.890,-6.1744,106.8294
2,id-rcore-nit-227.21.central.net.id,203.77.227.21,6.514,-6.1744,106.8294
3,id-rcore-ox-236-22,203.77.236.22,4.443,-6.1744,106.8294
4,202.146.251.173,202.146.251.173,8.190,-6.9039,107.6186
5,202.149.94.33,202.149.94.33,7.099,-6.1744,106.8294
6,202.152.164.189,202.152.164.189,6.207,-6.1744,106.8294
7,202.93.46.5,202.93.46.5,6.537,-6.1744,106.8294
8,202.93.41.146,202.93.41.146,21.673,-6.1744,106.8294
9,203.208.143.249,203.208.143.249,16.219,1.2855,103.8565
10,ge-4-0-2-0.sngtp-cr2.ix.singtel.com,203.208.149.74,19.205,1.2855,103.8565
11,ae0-0.sngtp-cr1.ix.singtel.com,203.208.183.57,29.155,1.2855,103.8565
12,so-4-3-0-0.plapx-cr2.ix.singtel.com,203.208.172.54,203.861,1.2855,103.8565
13,ae0-0.plapx-cr3.ix.singtel.com,203.208.154.174,200.033,1.2855,103.8565
14,ge-2-1-3-0.plapx-dr1.ix.singtel.com,203.208.172.185,203.584,1.2855,103.8565
15,so4-1-0-622M.ar2.PAO2.gblx.net,208.50.13.165,206.685,37.751,-97.822
16,ge4-2-10G.ar1.SNV2.gblx.net,67.17.79.157,209.664,37.751,-97.822
17,INTERNAP.te1-3.ar1.snv2.gblx.net,64.210.28.142,201.120,37.751,-97.822
18,border2.pc1-0-bbnet1.sje.pnap.net,66.151.144.5,285.776,37.751,-97.822
19,*,*,*,,
20,*,*,*,,
21,*,*,*,,
22,*,*,*,,
23,*,*,*,,
24,*,*,*,,
25,*,*,*,,
26,*,*,*,,
27,*,*,*,,
28,*,*,*,,
29,*,*,*,,
30,*,*,*,,
