1,203.77.236.1,203.77.236.1,2.314,-6.1744,106.8294
2,id-rcore-nit-227.21.central.net.id,203.77.227.21,2.846,-6.1744,106.8294
3,id-rcore-ox-236-22,203.77.236.22,3.813,-6.1744,106.8294
4,202.146.251.173,202.146.251.173,2.575,-6.9039,107.6186
5,202.149.94.33,202.149.94.33,3.415,-6.1744,106.8294
6,202.152.164.189,202.152.164.189,33.437,-6.1744,106.8294
7,202.93.46.5,202.93.46.5,5.938,-6.1744,106.8294
8,500.POS2-1.IG2.SAC1.ALTER.NET,157.130.210.217,199.796,37.7691,-122.4449
9,0.so-5-3-0.XT2.SAC1.ALTER.NET,152.63.54.118,194.683,37.751,-97.822
10,0.so-0-0-0.XL2.SJC7.ALTER.NET,152.63.55.153,218.031,37.751,-97.822
11,0.so-7-0-0.BR1.SJC7.ALTER.NET,152.63.48.253,218.553,37.751,-97.822
12,ggr2-p3133.sffca.ip.att.net,192.205.33.197,225.280,37.751,-97.822
13,tbr1.sffca.ip.att.net,12.123.13.189,209.773,37.751,-97.822
14,12.122.110.25,12.122.110.25,203.513,37.751,-97.822
15,12.86.154.18,12.86.154.18,207.201,37.751,-97.822
16,g-1-0-0-p140.msr1.sp1.yahoo.com,216.115.107.53,229.320,37.4249,-122.0074
17,te-8-1.bas-a1.sp1.yahoo.com,209.131.32.17,206.288,37.4249,-122.0074
18,*,*,*,,
19,*,*,*,,
20,*,*,*,,
21,*,*,*,,
22,*,*,*,,
23,*,*,*,,
24,*,*,*,,
25,*,*,*,,
26,*,*,*,,
27,*,*,*,,
28,*,*,*,,
29,*,*,*,,
30,*,*,*,,
