1,203.77.236.1,203.77.236.1,2.521,-6.1744,106.8294
2,id-rcore-nit-227.21.central.net.id,203.77.227.21,3.041,-6.1744,106.8294
3,id-rcore-ox-236-22,203.77.236.22,8.371,-6.1744,106.8294
4,202.146.251.173,202.146.251.173,2.450,-6.9039,107.6186
5,202.149.94.33,202.149.94.33,4.929,-6.1744,106.8294
6,202.152.164.189,202.152.164.189,3.964,-6.1744,106.8294
7,202.93.46.21,202.93.46.21,4.957,-6.1744,106.8294
8,500.POS2-1.IG2.SAC1.ALTER.NET,157.130.210.217,191.845,37.7691,-122.4449
9,0.so-5-3-0.XT1.SAC1.ALTER.NET,152.63.54.114,205.314,37.751,-97.822
10,0.so-1-3-0.XL1.PAO1.ALTER.NET,152.63.50.205,218.800,37.751,-97.822
11,POS6-0.GW6.PAO1.ALTER.NET,152.63.55.9,216.644,37.751,-97.822
12,microsoftOC48-shadow-gw.customer.alter.net,208.214.136.242,351.715,37.751,-97.822
13,ge-0-3-0-55.pao-64cb-1b.ntwk.msn.net,207.46.46.109,207.297,47.6801,-122.1206
14,ge-0-1-0-0.by2-64c-1b.ntwk.msn.net,207.46.38.13,208.533,47.6801,-122.1206
15,ten9-4.by2-76c-1b.ntwk.msn.net,207.46.45.29,299.378,47.6801,-122.1206
16,10.22.48.14,10.22.48.14,204.452,0,0
17,*,*,*,,
18,*,*,*,,
19,*,*,*,,
20,*,*,*,,
21,*,*,*,,
22,*,*,*,,
23,*,*,*,,
24,*,*,*,,
25,*,*,*,,
26,*,*,*,,
27,*,*,*,,
28,*,*,*,,
29,*,*,*,,
30,*,*,*,,
