1,203.77.236.1,203.77.236.1,2.067,-6.1744,106.8294
2,id-rcore-nit-227.21.central.net.id,203.77.227.21,3.074,-6.1744,106.8294
3,id-rcore-ox-236-22,203.77.236.22,5.182,-6.1744,106.8294
4,202.146.251.173,202.146.251.173,3.385,-6.9039,107.6186
5,202.149.94.33,202.149.94.33,4.255,-6.1744,106.8294
6,202.152.164.189,202.152.164.189,3.778,-6.1744,106.8294
7,202.93.46.21,202.93.46.21,4.700,-6.1744,106.8294
8,202.93.41.113,202.93.41.113,57.264,-6.1744,106.8294
9,ge13-26.br01.hkg04.pccwbtn.net,63.218.61.169,57.703,38.9841,-77.3827
10,*,*,*,,
11,66.192.247.227,66.192.247.227,*,37.751,-97.822
12,ge8-13.csw5-pmtpa.wikimedia.org,66.193.50.242,272.949,28.5801,-81.441
13,rr.pmtpa.wikimedia.org,66.230.200.100,296.178,27.9578,-82.4622
