1,203.77.236.1,203.77.236.1,2.879,-6.1744,106.8294
2,id-rcore-nit-227.21.central.net.id,203.77.227.21,3.328,-6.1744,106.8294
3,id-rcore-ox-236-22,203.77.236.22,7.795,-6.1744,106.8294
4,202.146.251.173,202.146.251.173,7.251,-6.9039,107.6186
5,202.149.94.33,202.149.94.33,6.623,-6.1744,106.8294
6,202.152.164.189,202.152.164.189,6.748,-6.1744,106.8294
7,202.93.46.5,202.93.46.5,17.070,-6.1744,106.8294
8,202.93.46.213,202.93.46.213,4.807,-6.1744,106.8294
9,202.155.7.77,202.155.7.77,256.608,-6.175,106.8286
10,cba-gw5-pos8-0.gw.odn.ad.jp,210.142.163.14,132.187,35.69,139.69
11,cbcrk-05-pos6-0.gw.odn.ad.jp,210.142.163.74,194.760,35.69,139.69
12,TYOrk-05P15-0.nw.odn.ad.jp,143.90.160.138,167.153,35.7907,139.3389
13,TYOrw-10T1-1.nw.odn.ad.jp,143.90.192.66,402.913,35.69,139.69
14,214.211131233.odn.ne.jp,211.131.233.214,145.317,35.69,139.69
15,124.83.128.26,124.83.128.26,138.453,35.69,139.69
16,124.83.128.42,124.83.128.42,172.491,35.69,139.69
17,*,*,*,,
18,124.83.128.42,124.83.128.42,183.039,35.69,139.69
19,*,*,*,,
20,*,*,*,,
21,*,124.83.128.42,124.83.128.42,35.69,139.69
22,*,*,*,,
23,*,*,*,,
24,*,124.83.128.42,124.83.128.42,35.69,139.69
25,*,*,124.83.128.42,,
26,124.83.128.42,124.83.128.42,*,35.69,139.69
27,124.83.128.42,124.83.128.42,149.356,35.69,139.69
28,*,*,*,,
29,*,*,*,,
30,124.83.128.42,124.83.128.42,*,35.69,139.69
