1,Vlan154.DEL-ISP-COR-SWH-002.mantraonline.com,61.95.250.140,1.119,28.6,77.2
2,202.56.223.213,202.56.223.213,37.261,28.6,77.2
3,61.95.180.20,61.95.180.20,37.047,28.6,77.2
4,125.21.167.74,125.21.167.74,37.239,28.6,77.2
5,203.208.190.65,203.208.190.65,68.592,1.2855,103.8565
6,ge-1-1-0-0.sngtp-dr1.ix.singtel.com,203.208.149.166,68.612,1.2855,103.8565
7,ge-1-0-0-0.sngc3-dr1.ix.singtel.com,203.208.173.134,69.177,1.2855,103.8565
8,xe-1-0-0-0.sngc3-cr1.ix.singtel.com,203.208.183.33,68.950,1.2855,103.8565
9,ge-0-0-0-0.sngc3-ar1.ix.singtel.com,203.208.172.154,69.075,1.2855,103.8565
10,203.208.173.86,203.208.173.86,267.187,1.2855,103.8565
11,cba-gw5-pos5-0.gw.odn.ad.jp,210.142.163.34,278.713,35.69,139.69
12,cbcrk-05-pos11-3.gw.odn.ad.jp,210.142.161.50,263.874,35.69,139.69
13,TYOrk-05P15-0.nw.odn.ad.jp,143.90.160.138,280.057,35.7907,139.3389
14,TYOrw-10T1-1.nw.odn.ad.jp,143.90.192.66,332.696,35.69,139.69
15,214.211131233.odn.ne.jp,211.131.233.214,280.142,35.69,139.69
16,124.83.128.26,124.83.128.26,284.370,35.69,139.69
17,124.83.128.42,124.83.128.42,271.129,35.69,139.69
18,*,*,*,,
19,124.83.128.42,124.83.128.42,*,35.69,139.69
20,*,*,*,,
21,124.83.128.42,124.83.128.42,272.419,35.69,139.69
22,*,*,*,,
23,*,*,*,,
24,*,*,*,,
25,*,*,*,,
26,*,*,*,,
27,*,*,124.83.128.42,,
28,*,*,124.83.128.42,,
29,*,*,*,,
30,*,*,*,,
