1,Vlan154.DEL-ISP-COR-SWH-002.mantraonline.com,61.95.250.140,0.413,28.6,77.2
2,202.56.223.213,202.56.223.213,37.218,28.6,77.2
3,61.95.180.20,61.95.180.20,36.980,28.6,77.2
4,125.21.167.74,125.21.167.74,37.141,28.6,77.2
5,so-6-1.c2.LosAngeles1.Level3.net,4.78.198.13,254.874,37.751,-97.822
6,ae-13-51.car3.LosAngeles1.Level3.net,4.68.102.14,254.546,37.751,-97.822
7,YOU-TUBE-I.car3.LosAngeles1.Level3.net,4.71.32.34,254.622,37.5297,-122.0402
8,*,*,*,,
9,*,*,*,,
10,*,*,*,,
11,208.65.153.253,208.65.153.253,263.430,37.751,-97.822
