1,Vlan154.DEL-ISP-COR-SWH-002.mantraonline.com,61.95.250.140,0.441,28.6,77.2
2,POS2-0.CHN-ISP-COR-RTR-044.mantraonline.com,61.95.176.65,34.008,28.6,77.2
3,59.145.6.29,59.145.6.29,33.978,28.6,77.2
4,125.21.167.153,125.21.167.153,34.183,28.6,77.2
5,p4-2-1-0.r02.lsanca03.us.bb.gin.ntt.net,204.1.253.57,263.240,39.6237,-104.8738
6,p16-0-2-3.r20.lsanca03.us.bb.gin.ntt.net,129.250.3.156,262.560,39.6237,-104.8738
7,as-0.r21.snjsca04.us.bb.gin.ntt.net,129.250.4.96,274.643,39.6237,-104.8738
8,ae-0.r20.plalca01.us.bb.gin.ntt.net,129.250.4.118,273.595,39.6237,-104.8738
9,xe-4-4.r04.plalca01.us.bb.gin.ntt.net,129.250.4.242,275.758,39.6237,-104.8738
10,ge-3-2.r02.snjsca04.us.ce.gin.ntt.net,128.241.219.34,276.501,39.6237,-104.8738
11,Ge3-2-Cr01-365m-SFO.unwiredltd.net,204.11.106.41,274.216,37.8726,-122.3044
12,204.11.104.54,204.11.104.54,276.831,37.7735,-122.2788
13,204.13.51.244,204.13.51.244,275.033,44.6533,-63.6675
