1,fe0-0.chr01-kent-syd.comindico.com.au,203.220.0.1,0.747,-33.8972,151.1488
2,ge1-10.dls02-kent-syd.comindico.com.au,203.220.112.176,0.724,-37.9181,145.0354
3,141.112.220.203.unassigned.comindico.com.au,203.220.112.141,1.065,-37.9181,145.0354
4,202.139.19.1,202.139.19.1,0.906,-33.494,143.2104
5,203.208.191.213,203.208.191.213,158.839,1.2855,103.8565
6,ge-4-0-0-0.laxow-dr1.ix.singtel.com,203.208.149.33,155.371,1.2855,103.8565
7,ge-0-1-0-0.plapx-dr1.ix.singtel.com,203.208.149.249,155.759,1.2855,103.8565
8,203.208.169.22,203.208.169.22,235.497,1.2855,103.8565
9,205.171.205.29,205.171.205.29,234.359,37.751,-97.822
10,*,*,*,,
11,205.171.30.38,205.171.30.38,233.413,40.7143,-74.006
12,65-118-195-131.dia.static.qwest.net,65.118.195.131,232.099,37.751,-97.822
