1,fe0-0.chr01-kent-syd.comindico.com.au,203.220.0.1,0.625,-33.8972,151.1488
2,ge1-10.dls01-kent-syd.comindico.com.au,203.220.112.48,1.031,-37.9181,145.0354
3,11.112.220.203.unassigned.comindico.com.au,203.220.112.11,0.523,-37.9181,145.0354
4,202.68.65.145,202.68.65.145,1.021,-33.775,151.1125
5,ge-0-0-0.r01.sydnau01.au.bb.gin.ntt.net,202.68.64.225,1.058,-33.775,151.1125
6,p4-1-3-0.r01.tokyjp01.jp.bb.gin.ntt.net,129.250.4.193,128.046,39.6237,-104.8738
7,ae-0.r20.tokyjp01.jp.bb.gin.ntt.net,129.250.3.69,127.802,39.6237,-104.8738
8,xe-3-2.a15.tokyjp01.jp.ra.gin.ntt.net,203.105.72.154,126.026,35.685,139.7514
9,210.173.177.6,210.173.177.6,128.030,35.69,139.69
10,58.138.100.149,58.138.100.149,127.655,35.685,139.7514
11,58.138.98.5,58.138.98.5,128.224,35.685,139.7514
12,58.138.98.15,58.138.98.15,135.033,35.685,139.7514
13,58.138.106.182,58.138.106.182,135.078,35.685,139.7514
14,210.130.135.218,210.130.135.218,134.426,35.69,139.69
15,124.83.128.30,124.83.128.30,137.034,35.69,139.69
16,124.83.128.50,124.83.128.50,139.946,35.69,139.69
17,*,124.83.128.50,124.83.128.50,35.69,139.69
18,*,*,124.83.128.50,,
19,*,124.83.128.50,124.83.128.50,35.69,139.69
20,124.83.128.50,124.83.128.50,139.234,35.69,139.69
