1,fe0-0.chr01-kent-syd.comindico.com.au,203.220.0.1,0.629,-33.8972,151.1488
2,ge1-10.dls02-kent-syd.comindico.com.au,203.220.112.176,0.664,-37.9181,145.0354
3,141.112.220.203.unassigned.comindico.com.au,203.220.112.141,0.764,-37.9181,145.0354
4,202.139.19.1,202.139.19.1,1.092,-33.494,143.2104
5,203.208.192.201,203.208.192.201,157.509,1.2855,103.8565
6,ge-4-0-0-0.laxow-dr2.ix.singtel.com,203.208.149.34,159.139,1.2855,103.8565
7,*,*,*,,
8,66.186.197.110,66.186.197.110,204.586,26.3457,-80.1153
9,64.127.130.57,64.127.130.57,208.774,26.3818,-80.1046
10,cpp-hostway.wvfiber.net,63.223.8.26,211.570,38.9841,-77.3827
11,66.113.197.54,66.113.197.54,216.371,41.8824,-87.6377
12,ge8-1.csw5-pmtpa.wikimedia.org,84.40.25.222,219.161,27.9475,-82.4584
13,rr.pmtpa.wikimedia.org,66.230.200.100,218.312,27.9578,-82.4622
