1,anake000br004.thalamus.net,212.31.160.254,0.480,56.4322,12.8333
2,static-213.187.192.29.addr.tdcsong.se,213.187.192.29,1.169,56.1667,14.85
3,tge2-4-53.krs2-p2.mmx.se.sn.net,194.100.250.13,2.336,60.1708,24.9375
4,tge1-2.bgt-peer2.mmx.se.sn.net,88.131.143.114,2.198,59.3247,18.056
5,xe-4-0-0.10G.albnxu7.ip.tele.dk,195.215.109.145,3.304,55.6572,12.4736
6,pos0-0.2488M.albnxg1.ip.tele.dk,83.88.25.165,66.632,55.7123,12.0564
7,pos6-0.2488M.nyk2nxg2.ip.tele.dk,83.88.26.6,97.333,55.7123,12.0564
8,pos3-0.2488M.nyk2nxg1.ip.tele.dk,83.88.12.141,111.009,55.7123,12.0564
9,TenGigabitEthernet2-3.ar4.NYC1.gblx.net,146.82.35.201,97.485,37.751,-97.822
10,64.208.110.142,64.208.110.142,163.404,37.751,-97.822
11,202.97.49.130,202.97.49.130,176.961,34.7725,113.7266
12,202.97.51.53,202.97.51.53,345.736,34.7725,113.7266
13,202.97.33.9,202.97.33.9,345.149,34.7725,113.7266
14,202.101.63.233,202.101.63.233,345.303,34.7725,113.7266
15,61.152.87.158,61.152.87.158,361.048,31.0456,121.3997
16,222.72.243.254,222.72.243.254,360.786,31.0456,121.3997
17,*,*,*,,
18,*,*,*,,
19,*,*,*,,
20,*,*,*,,
21,*,*,*,,
22,*,*,*,,
23,*,*,*,,
24,*,*,*,,
25,*,*,*,,
26,*,*,*,,
27,*,*,*,,
28,*,*,*,,
29,*,*,*,,
30,*,*,*,,
