1,anake000br004.thalamus.net,212.31.160.254,0.502,56.4322,12.8333
2,static-213.187.192.29.addr.tdcsong.se,213.187.192.29,1.227,56.1667,14.85
3,tge2-3-54.ign-p2.got.se.sn.net,194.100.250.21,31.650,60.1708,24.9375
4,ge2-1.th2-peer1.lon.se.sn.net,213.88.255.102,32.062,59.3247,18.056
5,195.66.224.125,195.66.224.125,32.006,51.5142,-0.0931
6,209.85.252.40,209.85.252.40,32.061,37.751,-97.822
7,66.249.95.146,66.249.95.146,99.674,37.4192,-122.0574
8,66.249.94.235,66.249.94.235,107.825,37.4192,-122.0574
9,72.14.232.96,72.14.232.96,169.447,37.4192,-122.0574
10,216.239.43.80,216.239.43.80,166.665,37.3688,-122.0363
11,72.14.239.12,72.14.239.12,220.738,37.4192,-122.0574
12,216.239.46.211,216.239.46.211,175.183,37.3688,-122.0363
13,216.239.46.211,216.239.46.211,184.146,37.3688,-122.0363
14,72.14.239.169,72.14.239.169,183.525,37.4192,-122.0574
15,72.14.239.169,72.14.239.169,175.200,37.4192,-122.0574
