1,anake000br004.thalamus.net,212.31.160.254,1.153,56.4322,12.8333
2,static-213.187.192.29.addr.tdcsong.se,213.187.192.29,1.228,56.1667,14.85
3,tge2-3-54.ign-p2.got.se.sn.net,194.100.250.21,31.926,60.1708,24.9375
4,ge2-1.th2-peer1.lon.se.sn.net,213.88.255.102,31.924,59.3247,18.056
5,195.66.224.125,195.66.224.125,33.033,51.5142,-0.0931
6,209.85.252.40,209.85.252.40,31.925,37.751,-97.822
7,72.14.236.216,72.14.236.216,99.675,37.4192,-122.0574
8,216.239.46.227,216.239.46.227,124.290,37.3688,-122.0363
9,72.14.232.96,72.14.232.96,167.039,37.4192,-122.0574
10,72.14.233.56,72.14.233.56,171.963,37.4192,-122.0574
11,72.14.233.52,72.14.233.52,171.365,37.4192,-122.0574
12,72.14.233.54,72.14.233.54,173.854,37.4192,-122.0574
13,72.14.233.27,72.14.233.27,176.901,37.4192,-122.0574
14,72.14.233.18,72.14.233.18,177.026,37.4192,-122.0574
15,po-in-f104.google.com,72.14.253.104,177.423,41.2307,-96.1178
