1,80.82.140.227,80.82.140.227,0.331,51.5142,-0.0931
2,80.82.140.42,80.82.140.42,0.484,51.5142,-0.0931
3,80.82.140.44,80.82.140.44,0.559,51.5142,-0.0931
4,195.66.224.185,195.66.224.185,2.128,51.5142,-0.0931
5,130.117.0.185,130.117.0.185,73.660,47,8
6,154.54.7.81,154.54.7.81,116.208,37.751,-97.822
7,154.54.6.161,154.54.6.161,150.610,37.751,-97.822
8,154.54.3.130,154.54.3.130,150.431,37.751,-97.822
9,38.101.48.78,38.101.48.78,150.587,25.6937,-80.1628
10,204.13.51.244,204.13.51.244,150.673,44.6533,-63.6675
