1,80.82.140.227,80.82.140.227,0.297,51.5142,-0.0931
2,80.82.140.42,80.82.140.42,0.336,51.5142,-0.0931
3,80.82.140.44,80.82.140.44,0.539,51.5142,-0.0931
4,195.66.224.185,195.66.224.185,1.604,51.5142,-0.0931
5,154.54.5.122,154.54.5.122,77.016,37.751,-97.822
6,154.54.5.233,154.54.5.233,78.971,37.751,-97.822
7,66.28.4.170,66.28.4.170,146.501,41.9759,-87.7016
8,154.54.7.118,154.54.7.118,74.692,37.751,-97.822
9,154.54.1.30,154.54.1.30,75.091,37.751,-97.822
10,38.101.84.66,38.101.84.66,75.546,37.751,-97.822
11,10.33.128.17,10.33.128.17,75.051,0,0
12,*,*,*,,
13,64.15.116.5,64.15.116.5,97.113,37.4192,-122.0574
14,10.254.254.229,10.254.254.229,152.821,0,0
15,10.254.254.249,10.254.254.249,148.825,0,0
16,208.65.153.253,208.65.153.253,149.002,37.751,-97.822
