1,80.82.140.227,80.82.140.227,0.239,51.5142,-0.0931
2,80.82.140.42,80.82.140.42,0.412,51.5142,-0.0931
3,80.82.140.43,80.82.140.43,0.484,51.5142,-0.0931
4,193.109.219.50,193.109.219.50,0.941,0,0
5,195.66.224.125,195.66.224.125,0.890,51.5142,-0.0931
6,209.85.252.40,209.85.252.40,1.323,37.751,-97.822
7,72.14.236.216,72.14.236.216,71.532,37.4192,-122.0574
8,216.239.46.227,216.239.46.227,90.721,37.3688,-122.0363
9,72.14.233.115,72.14.233.115,82.481,37.4192,-122.0574
10,72.14.233.56,72.14.233.56,136.401,37.4192,-122.0574
11,72.14.233.119,72.14.233.119,139.580,37.4192,-122.0574
12,72.14.233.54,72.14.233.54,186.172,37.4192,-122.0574
13,72.14.233.27,72.14.233.27,141.707,37.4192,-122.0574
14,216.239.47.34,216.239.47.34,145.104,37.3688,-122.0363
15,72.14.253.104,72.14.253.104,145.284,41.2307,-96.1178
