1,80.82.140.227,80.82.140.227,0.269,51.5142,-0.0931
2,80.82.140.42,80.82.140.42,0.268,51.5142,-0.0931
3,80.82.140.44,80.82.140.44,0.450,51.5142,-0.0931
4,*,*,*,,
5,*,*,*,,
6,72.52.92.25,72.52.92.25,148.538,37.5497,-121.9621
7,*,*,*,,
8,64.71.163.22,64.71.163.22,149.785,37.5497,-121.9621
9,210.142.161.81,210.142.161.81,271.848,35.69,139.69
10,210.142.161.57,210.142.161.57,275.542,35.69,139.69
11,210.142.161.77,210.142.161.77,284.259,35.69,139.69
12,143.90.192.66,143.90.192.66,280.343,35.69,139.69
13,211.131.233.214,211.131.233.214,280.794,35.69,139.69
14,124.83.128.26,124.83.128.26,282.518,35.69,139.69
15,124.83.128.42,124.83.128.42,266.054,35.69,139.69
16,*,*,*,,
17,*,*,*,,
18,124.83.128.42,124.83.128.42,267.031,35.69,139.69
