1,csrouter2,192.41.170.23,0.538,-35.3164,150.4361
2,203.159.63.17,203.159.63.17,0.958,13.754,100.5014
3,203.185.127.249,203.185.127.249,1.704,13.75,100.4667
4,202.29.12.5,202.29.12.5,1.462,13.75,100.4667
5,sg-so-06.bb-v4.noc.tein2.net,202.179.249.29,115.953,39.9289,116.3883
6,sg.pr-v4.noc.tein2.net,202.179.249.22,212.711,39.9289,116.3883
7,tpr4-10gi0-0-0-280.jp.apan.net,203.181.248.138,230.547,35.69,139.69
8,starlight-tpr4.jp.apan.net,203.181.248.98,381.977,35.69,139.69
9,216.24.184.21,216.24.184.21,374.969,39.1604,-119.8618
10,denv-chic-36.layer3.nlr.net,216.24.186.5,*,39.1604,-119.8618
11,seat-denv-58.layer3.nlr.net,216.24.186.7,426.322,39.1604,-119.8618
12,microsoft-1-lo-jmb-706.sttlwa.pacificwave.net,207.231.240.7,401.708,47.6026,-122.3284
13,ge-7-3-0-59.wst-64cb-1b.ntwk.msn.net,207.46.36.253,413.402,47.6801,-122.1206
14,ge-6-1-0-0.tuk-64cb-1b.ntwk.msn.net,207.46.35.33,*,47.6801,-122.1206
15,ge-0-0-0-0.tuk-64cb-1a.ntwk.msn.net,207.46.41.73,411.330,47.6801,-122.1206
16,*,*,*,,
17,207.68.173.76,207.68.173.76,410.258,47.6801,-122.1206
