1,csrouter2,192.41.170.23,0.511,-35.3164,150.4361
2,203.159.63.17,203.159.63.17,1.151,13.754,100.5014
3,202.183.212.161,202.183.212.161,1.663,13.754,100.5014
4,203.146.0.98,203.146.0.98,3.070,13.75,100.4667
5,210.1.45.161,210.1.45.161,3.276,13.75,100.4667
6,210.1.45.243,210.1.45.243,3.994,13.75,100.4667
7,202.47.254.169,202.47.254.169,2.796,13.75,100.4667
8,202.47.253.150,202.47.253.150,3.036,13.75,100.4667
9,59.128.15.69,59.128.15.69,129.836,35.69,139.69
10,otecbb104.kddnet.ad.jp,124.211.33.3,123.433,35.69,139.69
11,otejbb203.kddnet.ad.jp,203.181.96.142,124.325,35.69,139.69
12,obpjbb201.kddnet.ad.jp,59.128.4.178,132.691,35.69,139.69
13,ix-osa202.kddnet.ad.jp,210.132.126.218,135.326,35.69,139.69
14,AS24572.osk-ix.jpix.ad.jp,210.171.226.20,139.870,35.69,139.69
15,124.83.128.26,124.83.128.26,148.738,35.69,139.69
16,124.83.128.42,124.83.128.42,136.326,35.69,139.69
17,*,*,*,,
18,*,*,*,,
19,124.83.128.42,124.83.128.42,136.466,35.69,139.69
20,*,*,*,,
21,*,124.83.128.42,124.83.128.42,35.69,139.69
22,124.83.128.42,124.83.128.42,137.484,35.69,139.69
23,*,*,*,,
24,124.83.128.42,124.83.128.42,136.926,35.69,139.69
25,124.83.128.42,124.83.128.42,*,35.69,139.69
26,124.83.128.42,124.83.128.42,*,35.69,139.69
27,*,*,*,,
28,*,*,*,,
29,124.83.128.42,124.83.128.42,*,35.69,139.69
30,124.83.128.42,124.83.128.42,*,35.69,139.69
31,124.83.128.42,124.83.128.42,136.504,35.69,139.69
