1,csrouter2,192.41.170.23,*,-35.3164,150.4361
2,203.159.63.17,203.159.63.17,0.985,13.754,100.5014
3,202.183.212.161,202.183.212.161,1.916,13.754,100.5014
4,203.146.0.97,203.146.0.97,2.518,13.75,100.4667
5,210.1.46.161,210.1.46.161,3.012,13.75,100.4667
6,210.1.45.243,210.1.45.243,3.503,13.75,100.4667
7,202.47.254.169,202.47.254.169,3.243,13.75,100.4667
8,202.47.253.146,202.47.253.146,5.018,13.75,100.4667
9,so-2-1-0-dcr1.tsd.cw.net,166.63.211.141,232.770,37.751,-97.822
10,as0-dcr2.tsd.cw.net,195.2.10.166,239.448,47,8
11,so-0-0-0-dcr1.nyk.cw.net,195.2.10.109,308.657,47,8
12,NYCL-PEER-03.twtelecom.net,198.32.118.36,308.654,29.7431,-95.4446
13,66.192.247.243,66.192.247.243,322.016,37.751,-97.822
14,ge8-13.csw5-pmtpa.wikimedia.org,66.193.50.242,316.771,28.5801,-81.441
15,rr.pmtpa.wikimedia.org,66.230.200.100,319.400,27.9578,-82.4622
