1,csrouter2,192.41.170.23,0.470,-35.3164,150.4361
2,203.159.63.17,203.159.63.17,1.128,13.754,100.5014
3,202.183.212.161,202.183.212.161,1.897,13.754,100.5014
4,203.146.0.98,203.146.0.98,2.777,13.75,100.4667
5,210.1.46.161,210.1.46.161,*,13.75,100.4667
6,210.1.45.244,210.1.45.244,3.759,13.75,100.4667
7,202.183.136.1,202.183.136.1,55.493,13.75,100.4667
8,cor-sngeq1.csloxinfo.net,202.183.136.5,55.972,13.75,100.4667
9,Gi2-0-1.gw1.sin3.asianetcom.net,203.192.168.5,55.591,35.69,139.69
10,po4-2.cr1.hkg3.asianetcom.net,202.147.32.78,86.242,35.69,139.69
11,gi2-0-0.cr1.nrt1.asianetcom.net,202.147.0.57,115.329,35.69,139.69
12,po3-0-0.gw2.sjc1.asianetcom.net,202.147.0.202,227.708,35.69,139.69
13,72.14.197.37,72.14.197.37,307.885,37.4192,-122.0574
14,209.85.249.142,209.85.249.142,311.573,37.751,-97.822
15,66.249.95.214,66.249.95.214,311.161,37.4192,-122.0574
16,216.239.46.12,216.239.46.12,314.136,37.3688,-122.0363
17,72.14.232.111,72.14.232.111,*,37.4192,-122.0574
18,72.14.236.134,72.14.236.134,316.438,37.4192,-122.0574
19,eh-in-f191.google.com,72.14.207.191,315.388,37.4192,-122.0574
