1,csrouter2,192.41.170.23,*,-35.3164,150.4361
2,203.159.63.17,203.159.63.17,0.829,13.754,100.5014
3,202.183.212.161,202.183.212.161,1.886,13.754,100.5014
4,203.146.0.98,203.146.0.98,2.122,13.75,100.4667
5,210.1.45.161,210.1.45.161,2.755,13.75,100.4667
6,210.1.45.244,210.1.45.244,4.261,13.75,100.4667
7,202.183.136.1,202.183.136.1,*,13.75,100.4667
8,cor-sngeq1.csloxinfo.net,202.183.136.5,57.407,13.75,100.4667
9,Gi2-0-1.gw1.sin3.asianetcom.net,203.192.168.5,56.563,35.69,139.69
10,po4-2.cr1.hkg3.asianetcom.net,202.147.32.78,*,35.69,139.69
11,po8-3.cr1.nrt1.asianetcom.net,202.147.0.53,*,35.69,139.69
12,po3-0-0.gw2.sjc1.asianetcom.net,202.147.0.202,230.677,35.69,139.69
13,72.14.197.37,72.14.197.37,307.758,37.4192,-122.0574
14,209.85.250.79,209.85.250.79,310.533,37.751,-97.822
15,66.249.94.227,66.249.94.227,307.261,37.4192,-122.0574
16,72.14.233.45,72.14.233.45,356.755,37.4192,-122.0574
17,209.85.250.147,209.85.250.147,319.183,37.751,-97.822
18,209.85.250.144,209.85.250.144,318.260,37.751,-97.822
19,216.239.48.151,216.239.48.151,318.794,47.7385,-122.3748
20,64.233.174.127,64.233.174.127,319.439,34.0544,-118.244
