1,200.27.109.193,200.27.109.193,3,-33.4378,-70.6503
2,192.168.127.165,,6,,
3,Vlan20.cr1.Santiago.ip.telmexchile.cl,200.27.5.129,4,-33.4625,-70.6682
4,200.27.5.233,,4,,
5,bbint-santgo-rinconadasal-2-pto-0-3.uninet.net.mx,201.125.235.65,5,19.4371,-99.0111
6,bbint-miami-americas-3-pto-1-0.uninet.net.mx,201.125.224.5,103,19.4371,-99.0111
7,12.116.154.41,,103,,
8,tbr2.ormfl.ip.att.net,12.122.82.206,160,37.751,-97.822
9,tbr1.attga.ip.att.net,12.122.12.121,168,37.751,-97.822
10,tbr2.attga.ip.att.net,12.122.9.158,162,37.751,-97.822
11,tbr1.dlstx.ip.att.net,12.122.2.89,167,37.751,-97.822
12,tbr1.la2ca.ip.att.net,12.122.10.50,164,37.751,-97.822
13,gar1.lsrca.ip.att.net,12.123.222.97,162,37.751,-97.822
14,12.119.9.50,,344,,
15,219.158.8.214,,345,,
16,219.158.8.61,,403,,
17,219.158.8.62,,408,,
18,202.99.66.170,,391,,
19,60.28.31.126,,389,,
20,60.28.31.106,,387,,
21,60.28.253.110,,408,,
22,60.28.14.220,,409,,
