1,200.27.109.193,200.27.109.193,3,-33.4378,-70.6503
2,192.168.127.165,,4,,
3,Vlan20.cr1.Santiago.ip.telmexchile.cl,200.27.5.129,3,-33.4625,-70.6682
4,200.27.5.233,,4,,
5,bbint-santgo-rinconadasal-2-pto-0-3.uninet.net.mx,201.125.235.65,5,19.4371,-99.0111
6,bbint-miami-americas-3-pto-1-0.uninet.net.mx,201.125.224.5,103,19.4371,-99.0111
7,216.6.48.21,,107,,
8,216.6.48.26,,120,,
9,if-3-0.har1.A56-Atlanta.Teleglobe.net,64.86.8.26,120,38.9266,-77.3937
10,if-11-0-0.core3.AEQ-Ashburn.teleglobe.net,64.86.9.18,132,38.9266,-77.3937
11,p10-2.core01.iad01.atlas.cogentco.com,154.54.10.73,233,37.751,-97.822
12,v3491.mpd01.iad01.atlas.cogentco.com,154.54.5.34,231,37.751,-97.822
13,t7-4.mpd01.dca02.atlas.cogentco.com,154.54.7.157,219,37.751,-97.822
14,t3-2.ccr02.dca01.atlas.cogentco.com,154.54.2.181,218,37.751,-97.822
15,t8-4.mpd01.bos01.atlas.cogentco.com,154.54.6.137,241,37.751,-97.822
16,t9-4.mpd01.ord01.atlas.cogentco.com,66.28.4.198,258,41.9759,-87.7016
17,t7-4.mpd01.mci01.atlas.cogentco.com,154.54.6.253,202,37.751,-97.822
18,t7-4.mpd01.sfo01.atlas.cogentco.com,154.54.6.165,287,37.751,-97.822
19,t4-2.mpd01.sfo02.atlas.cogentco.com,154.54.3.122,369,37.751,-97.822
20,sona_networks.demarc.cogentco.com,38.101.48.78,213,25.6937,-80.1628
21,204.13.51.244,,214,,
