1,200.27.109.193,200.27.109.193,3,-33.4378,-70.6503
2,192.168.127.165,,3,,
3,Vlan20.cr2.Santiago.ip.telmexchile.cl,200.27.5.161,8,-33.4625,-70.6682
4,200.27.5.241,,4,,
5,bbint-santgo-rinconadasal-2-pto-0-3.uninet.net.mx,201.125.235.65,4,19.4371,-99.0111
6,bbint-miami-americas-3-pto-1-0.uninet.net.mx,201.125.224.5,103,19.4371,-99.0111
7,12.116.154.41,,103,,
8,12.122.82.206,,141,,
9,tbr1.attga.ip.att.net,12.122.12.121,140,37.751,-97.822
10,cr1.attga.ip.att.net,12.122.17.41,140,37.751,-97.822
11,cr2.wswdc.ip.att.net,12.122.1.174,140,37.751,-97.822
12,tbr2.wswdc.ip.att.net,12.122.16.102,141,37.751,-97.822
13,12.123.8.109,,139,,
14,att-gw.paix.globix.net,192.205.32.14,155,37.751,-97.822
15,66.192.247.179,,189,,
16,ge8-13.csw5-pmtpa.wikimedia.org,66.193.50.242,183,28.5801,-81.441
17,rr.pmtpa.wikimedia.org,66.230.200.100,182,27.9578,-82.4622
