1,ge-0-3-0.3.gw01.registro.br,200.160.2.253,0.472,-22.8305,-43.2192
2,c-BRT-P5-0-0-spopa302.brasiltelecom.net.br,200.169.193.1,27.704,-22.8305,-43.2192
3,217.6.25.113,217.6.25.113,129.512,51.2993,9.491
4,62.156.131.158,62.156.131.158,129.053,51.2993,9.491
5,62.156.138.98,62.156.138.98,149.113,51.2993,9.491
6,te7-2.10G.ar2.lax2.gblx.net,67.17.105.158,182.750,37.751,-97.822
7,64.209.103.18,64.209.103.18,182.607,32.9689,-96.7991
8,vl342.cs2.lax1.myspace.com,204.16.35.137,182.932,34.0995,-118.4143
9,vl3552.cs2.els2.myspace.com,216.178.35.77,196.055,34.538,-118.4032
25,vl3552.cs2.els2.myspace.com,216.178.35.77,183.521,34.538,-118.4032
31,vl3552.cs2.els2.myspace.com,216.178.35.77,183.661,34.538,-118.4032
