1,ge-0-3-0.3.gw01.registro.br,200.160.2.253,0.493,-22.8305,-43.2192
2,c-BRT-P5-0-0-spopa302.brasiltelecom.net.br,200.169.193.1,0.604,-22.8305,-43.2192
3,217.6.25.113,217.6.25.113,128.850,51.2993,9.491
4,hkg-sa1.HKG.HK.net.DTAG.DE,62.154.5.205,354.643,51.2993,9.491
5,62.153.202.166,62.153.202.166,389.335,51.2993,9.491
6,219.158.3.169,219.158.3.169,406.583,34.7725,113.7266
7,219.158.5.58,219.158.5.58,404.072,34.7725,113.7266
8,219.158.6.66,219.158.6.66,409.927,34.7725,113.7266
9,202.99.66.170,202.99.66.170,394.456,39.1422,117.1767
10,60.28.31.126,60.28.31.126,409.074,39.1422,117.1767
11,60.28.31.106,60.28.31.106,430.051,39.1422,117.1767
12,60.28.171.18,60.28.171.18,404.931,39.1422,117.1767
