1,pophannover.helios.de,193.141.98.1,3,51.2993,9.491
2,popcore2.pop-hannover.net,62.48.66.117,2,52.3667,9.7167
3,globalcore.pop-hannover.net,62.48.66.102,2,52.3667,9.7167
4,64.215.24.13,64.215.24.13,14,37.751,-97.822
5,72.14.198.49,72.14.198.49,16,37.4192,-122.0574
6,209.85.248.84,209.85.248.84,17,37.751,-97.822
7,209.85.248.81,209.85.248.81,24,37.751,-97.822
8,64.233.175.213,64.233.175.213,93,34.0544,-118.244
9,72.14.233.115,72.14.233.115,107,37.4192,-122.0574
10,66.249.94.92,66.249.94.92,109,37.4192,-122.0574
11,72.14.236.130,72.14.236.130,111,37.4192,-122.0574
12,eh-in-f191.google.com,72.14.207.191,108,37.4192,-122.0574
