1,pophannover.helios.de,193.141.98.1,3,51.2993,9.491
2,popcore2.pop-hannover.net,62.48.66.117,2,52.3667,9.7167
3,globalcore.pop-hannover.net,62.48.66.102,2,52.3667,9.7167
4,dcxcore.pop-hannover.net,62.48.66.58,9,52.3667,9.7167
5,decix.mpd01.fra03.atlas.cogentco.com,80.81.192.63,51,50.1167,8.6833
6,t7-2.mpd01.par02.atlas.cogentco.com,130.117.0.102,106,47,8
7,t2-2.mpd02.par01.atlas.cogentco.com,130.117.2.81,20,47,8
8,*,*,*,,
9,t8-3.mpd01.dca02.atlas.cogentco.com,154.54.6.198,206,37.751,-97.822
10,v3494.mpd01.iad01.atlas.cogentco.com,154.54.5.42,109,37.751,-97.822
11,38.101.184.202,38.101.184.202,99,37.751,-97.822
12,*,*,*,,
13,*,*,*,,
14,*,*,*,,
15,*,*,*,,
16,*,*,*,,
17,*,*,*,,
18,208.65.153.238,208.65.153.238,171,37.751,-97.822
