1,phnx-core-7513.getnet.net,216.19.223.1,1.114,33.5083,-112.0717
2,phnx-gsr0.getnet.net,216.19.201.241,0.412,33.5083,-112.0717
3,s1-0.ca01.phx01.atlas.cogentco.com,38.112.7.25,1.066,41.059,-74.1454
4,s2-0.core02.lax01.atlas.cogentco.com,154.54.2.5,12.113,37.751,-97.822
5,t9-3.mpd01.lax01.atlas.cogentco.com,154.54.1.34,14.322,37.751,-97.822
6,t2-3.mpd01.sjc01.atlas.cogentco.com,154.54.5.185,23.686,37.751,-97.822
7,v3493.mpd01.sjc03.atlas.cogentco.com,154.54.6.110,25.193,37.751,-97.822
8,microsoft.sjc03.atlas.cogentco.com,154.54.13.222,25.200,37.751,-97.822
9,ge-7-3-0-45.sjc-64cb-1b.ntwk.msn.net,207.46.45.35,24.917,47.6801,-122.1206
10,ge-0-0-0-0.sjc-64cb-1a.ntwk.msn.net,207.46.37.57,26.067,47.6801,-122.1206
11,ge-1-0-0-0.bay-64c-1a.ntwk.msn.net,207.46.37.158,26.364,47.6801,-122.1206
12,po8.bay-6nf-mcs-2b.ntwk.msn.net,64.4.62.78,28.793,47.6801,-122.1206
13,*,*,*,,
14,*,*,*,,
15,*,*,*,,
16,*,*,*,,
17,*,*,*,,
18,*,*,*,,
19,po8.bay-6nf-mcs-2b.ntwk.msn.net,64.4.62.78,24.872,47.6801,-122.1206
