1,phnx-core-7513.getnet.net,216.19.223.1,1.145,33.5083,-112.0717
2,phnx-gsr0.getnet.net,216.19.201.241,0.604,33.5083,-112.0717
3,s1-0.ca01.phx01.atlas.cogentco.com,38.112.7.25,45.836,41.059,-74.1454
4,s2-0.core02.lax01.atlas.cogentco.com,154.54.2.5,57.899,37.751,-97.822
5,p2-0.core01.lax04.atlas.cogentco.com,154.54.2.238,59.954,37.751,-97.822
6,google.lax04.atlas.cogentco.com,154.54.12.194,59.857,37.751,-97.822
7,216.239.43.126,216.239.43.126,82.785,37.3688,-122.0363
8,72.14.233.37,72.14.233.37,85.493,37.4192,-122.0574
9,72.14.233.29,72.14.233.29,77.634,37.4192,-122.0574
10,72.14.233.18,72.14.233.18,76.360,37.4192,-122.0574
11,po-in-f103.google.com,72.14.253.103,76.028,41.2307,-96.1178
