1,ge.m20.access.science.belnet.net,193.190.198.3,0.294,50.85,4.35
2,oc48.m160.core.science.belnet.net,193.191.1.65,83.300,50.4333,5.4667
3,oc192.m320.ext.science.belnet.net,193.191.1.2,0.356,50.4333,5.4667
4,core1.ams.net.google.com,195.69.144.247,5.515,52.35,4.9167
5,209.85.248.88,209.85.248.88,6.207,37.751,-97.822
6,209.85.248.81,209.85.248.81,10.997,37.751,-97.822
7,64.233.175.213,64.233.175.213,81.124,34.0544,-118.244
8,72.14.233.115,72.14.233.115,94.086,37.4192,-122.0574
9,66.249.94.90,66.249.94.90,95.816,37.4192,-122.0574
10,72.14.236.130,72.14.236.130,94.792,37.4192,-122.0574
11,eh-in-f191.google.com,72.14.207.191,95.132,37.4192,-122.0574
