1,ge.m20.access.science.belnet.net,193.190.198.3,0.260,50.85,4.35
2,oc48.m160.core.science.belnet.net,193.191.1.65,0.394,50.4333,5.4667
3,oc192.m320.ext.science.belnet.net,193.191.1.2,0.356,50.4333,5.4667
4,cogent.bnix.net,194.53.172.118,0.603,50.85,4.35
5,p10-0.core01.lon01.atlas.cogentco.com,130.117.1.158,5.477,47,8
6,p3-0.core02.jfk02.atlas.cogentco.com,66.28.4.189,81.837,41.9759,-87.7016
7,p5-0.core02.jfk01.atlas.cogentco.com,66.28.4.170,82.068,41.9759,-87.7016
8,t4-4.mpd01.jfk01.atlas.cogentco.com,154.54.7.118,82.538,37.751,-97.822
9,t4-2.mpd01.ewr03.atlas.cogentco.com,154.54.1.30,82.403,37.751,-97.822
10,you-tube-llc.demarc.cogentco.com,38.101.84.66,84.550,37.751,-97.822
11,*,*,*,,
12,*,*,*,,
13,64.15.116.9,64.15.116.9,111.543,37.4192,-122.0574
14,*,*,*,,
15,*,*,*,,
16,208.65.153.253,208.65.153.253,153.760,37.751,-97.822
