1,ge.m20.access.science.belnet.net,193.190.198.3,30.774,50.85,4.35
2,oc48.m160.core.science.belnet.net,193.191.1.65,0.387,50.4333,5.4667
3,oc192.m320.ext.science.belnet.net,193.191.1.2,0.351,50.4333,5.4667
4,gsr12416.ams.he.net,195.69.145.150,5.376,52.35,4.9167
5,72.52.92.81,72.52.92.81,13.217,37.5497,-121.9621
6,72.52.92.77,72.52.92.77,81.453,37.5497,-121.9621
7,10gigabitethernet3-1.core1.sjc2.he.net,72.52.92.25,161.171,37.5497,-121.9621
8,10gigabitethernet3-2.core1.pao1.he.net,72.52.92.69,161.693,37.5497,-121.9621
9,64.71.163.22,64.71.163.22,167.195,37.5497,-121.9621
10,tyo-gw1-pos4-1.gw.odn.ad.jp,210.142.161.61,288.409,35.69,139.69
11,tyork-05-pos12-0.gw.odn.ad.jp,210.142.161.77,287.543,35.69,139.69
12,TYOrw-10T1-1.nw.odn.ad.jp,143.90.192.66,287.889,35.69,139.69
13,214.211131233.odn.ne.jp,211.131.233.214,272.008,35.69,139.69
14,124.83.128.26,124.83.128.26,274.212,35.69,139.69
15,124.83.128.42,124.83.128.42,291.095,35.69,139.69
16,124.83.128.42,124.83.128.42,274.286,35.69,139.69
