1,ge.m20.access.science.belnet.net,193.190.198.3,0.308,50.85,4.35
2,oc48.m160.core.science.belnet.net,193.191.1.65,0.369,50.4333,5.4667
3,oc192.m320.ext.science.belnet.net,193.191.1.2,0.399,50.4333,5.4667
4,ams-ix-c00.wvfiber.net,195.69.145.58,5.419,52.35,4.9167
5,lon-c00-pos-4-0.OC48-ams-pos11-0.wvfiber.net,63.223.28.201,10.422,38.9841,-77.3827
6,66.216.48.217,66.216.48.217,10.152,40.6617,-73.9855
7,66.216.48.213,66.216.48.213,85.411,40.6617,-73.9855
8,ash-c01-tge-3-3.TG-nyc-c01-1-1.wvfiber.net,66.216.1.161,91.573,26.3818,-80.1046
9,atl-c01-tge-3-1.TG-ash-c01-3-1.wvfiber.net,66.216.1.157,105.976,26.3818,-80.1046
10,cpp-hostway.wvfiber.net,63.223.8.26,105.999,38.9841,-77.3827
11,66.113.197.54,66.113.197.54,125.724,41.8824,-87.6377
12,ge8-1.csw5-pmtpa.wikimedia.org,84.40.25.222,125.507,27.9475,-82.4584
13,rr.pmtpa.wikimedia.org,66.230.200.100,125.523,27.9578,-82.4622
