1,vl405.dist1-1.ewr.datapipe.net,64.106.131.210,0.419,40.7209,-74.0468
2,vl12.dist1-4.ewr.datapipe.net,64.106.128.22,0.420,40.7209,-74.0468
3,vl62.dist1-2.nyc.datapipe.net,64.106.128.228,0.840,40.7209,-74.0468
4,vlan24.border1.nyc.datapipe.net,64.27.64.243,0.853,40.7209,-74.0468
5,217.6.24.17,217.6.24.17,0.857,51.2993,9.491
6,hkg-sa1.HKG.HK.net.DTAG.DE,62.154.5.205,239.069,51.2993,9.491
7,62.153.202.170,62.153.202.170,314.252,51.2993,9.491
8,219.158.3.165,219.158.3.165,308.370,34.7725,113.7266
9,219.158.5.58,219.158.5.58,308.741,34.7725,113.7266
10,*,,,,
11,202.99.66.170,202.99.66.170,334.141,39.1422,117.1767
12,60.28.31.126,60.28.31.126,322.922,39.1422,117.1767
13,60.28.31.106,60.28.31.106,310.710,39.1422,117.1767
14,60.28.253.130,60.28.253.130,330.728,39.1422,117.1767
