1,vl405.dist1-1.ewr.datapipe.net,64.106.131.210,0.689,40.7209,-74.0468
2,vl12.dist1-4.ewr.datapipe.net,64.106.128.22,0.496,40.7209,-74.0468
3,vl62.dist1-2.nyc.datapipe.net,64.106.128.228,0.863,40.7209,-74.0468
4,vlan24.border1.nyc.datapipe.net,64.27.64.243,0.876,40.7209,-74.0468
5,core1.nyc4.he.net,198.32.118.57,1.007,29.7431,-95.4446
6,10gigabitethernet3-1.core1.sjc2.he.net,72.52.92.25,80.187,37.5497,-121.9621
7,10gigabitethernet3-2.core1.pao1.he.net,72.52.92.69,80.846,37.5497,-121.9621
8,64.71.163.22,64.71.163.22,212.969,37.5497,-121.9621
9,pax-gw7-pos11-3.gw.odn.ad.jp,210.142.161.81,210.203,35.69,139.69
10,tyo-gw1-pos3-0.gw.odn.ad.jp,210.142.161.57,210.045,35.69,139.69
11,tyork-05-pos12-0.gw.odn.ad.jp,210.142.161.77,209.970,35.69,139.69
12,TYOrw-10T1-1.nw.odn.ad.jp,143.90.192.66,210.326,35.69,139.69
13,214.211131233.odn.ne.jp,211.131.233.214,210.185,35.69,139.69
14,124.83.128.26,124.83.128.26,212.489,35.69,139.69
