1,vl405.dist1-1.ewr.datapipe.net,64.106.131.210,0.553,40.7209,-74.0468
2,vl12.dist1-3.ewr.datapipe.net,64.106.128.21,0.420,40.7209,-74.0468
3,vl62.dist1-2.nyc.datapipe.net,64.106.128.228,0.867,40.7209,-74.0468
4,vlan23.border1.nyc.datapipe.net,64.27.64.139,0.877,40.7209,-74.0468
5,core1-0-0-8.lga.net.google.com,198.32.118.39,90.742,29.7431,-95.4446
6,216.239.46.227,216.239.46.227,23.337,37.3688,-122.0363
7,209.85.248.221,209.85.248.221,22.465,37.751,-97.822
8,72.14.239.12,72.14.239.12,73.367,37.4192,-122.0574
9,66.249.95.210,66.249.95.210,71.646,37.4192,-122.0574
10,72.14.233.52,72.14.233.52,74.442,37.4192,-122.0574
11,209.85.250.63,209.85.250.63,73.754,37.751,-97.822
12,72.14.239.169,72.14.239.169,73.704,37.4192,-122.0574
13,pq-in-f87.google.com,209.85.141.87,73.958,37.751,-97.822
