1,vl405.dist1-1.ewr.datapipe.net,64.106.131.210,0.530,40.7209,-74.0468
2,core2,64.106.128.18,0.423,40.7209,-74.0468
3,GigabitEthernet5-0.GW1.EW17.ALTE.ET,157.130.254.161,0.409,40.7528,-73.9725
4,0.so-4-2-0.XL2.EW6.ALTE.ET,152.63.28.89,0.557,37.751,-97.822
5,0.so-6-3-0.XT2.LAX7.ALTE.ET,152.63.112.69,75.225,37.751,-97.822
6,GigE7-0-0.IG2.LAX7.ALTE.ET,152.63.118.37,75.015,37.751,-97.822
7,cnc-gw.customer.alter.net,157.130.224.142,277.169,34.1444,-118.8935
8,202.96.12.161,202.96.12.161,267.156,39.9289,116.3883
9,202.96.12.162,202.96.12.162,266.748,39.9289,116.3883
10,61.148.3.34,61.148.3.34,259.765,39.9289,116.3883
11,202.106.43.66,202.106.43.66,270.249,39.9289,116.3883
