1,v867.m7i.transip.net,80.69.67.220,10.209,52.3824,4.8995
2,core2.m5.transip.net,80.69.67.221,0.609,52.3824,4.8995
3,e1-0-3-3.0.flagtel.com,62.216.144.13,2.028,51.4964,-0.1224
4,so-1-2-0.0.cjr02.ldn001.flagtel.com,62.216.128.185,24.293,51.4964,-0.1224
5,so-1-3-0.0.cjr02.ldn004.flagtel.com,62.216.128.198,23.476,51.4964,-0.1224
6,195.66.224.125,195.66.224.125,23.323,51.5142,-0.0931
7,209.85.252.40,209.85.252.40,23.726,37.751,-97.822
8,66.249.95.146,66.249.95.146,96.651,37.4192,-122.0574
9,209.85.251.233,209.85.251.233,126.446,37.751,-97.822
10,72.14.232.96,72.14.232.96,178.424,37.4192,-122.0574
11,66.249.95.210,66.249.95.210,182.023,37.4192,-122.0574
12,72.14.239.12,72.14.239.12,193.587,37.4192,-122.0574
13,216.239.46.203,216.239.46.203,178.372,37.3688,-122.0363
14,72.14.233.18,72.14.233.18,194.017,37.4192,-122.0574
15,po-in-f103.google.com,72.14.253.103,183.263,41.2307,-96.1178
