1,v867.m7i.transip.net,80.69.67.220,0.581,52.3824,4.8995
2,adm-b3-geth1-1-1-100.telia.net,213.248.72.197,0.635,47,8
3,adm-bb2-link.telia.net,80.91.254.130,1.777,47,8
4,ldn-bb1-pos7-0-0.telia.net,213.248.65.149,8.350,47,8
5,nyk-bb2-link.telia.net,80.91.249.251,76.333,47,8
6,sjo-bb1-link.telia.net,80.91.254.177,144.677,47,8
7,microsoft-110312-sjo-bb,213.248.86.70,164.530,47,8
8,ge-6-3-0-44.sjc-64cb-1a.ntwk.msn.net,207.46.44.98,161.706,47.6801,-122.1206
9,ge-1-0-0-0.bay-64c-1a.ntwk.msn.net,207.46.37.158,164.502,47.6801,-122.1206
10,ten8-1.bay-76c-1b.ntwk.msn.net,207.46.40.98,162.979,47.6801,-122.1206
11,po8.bay-6nf-mcs-2b.ntwk.msn.net,64.4.62.78,161.940,47.6801,-122.1206
12,*,*,*,,
13,*,*,*,,
14,*,*,*,,
15,po8.bay-6nf-mcs-2b.ntwk.msn.net,64.4.62.78,164.962,47.6801,-122.1206
