1,v867.m7i.transip.net,80.69.67.220,3.329,52.3824,4.8995
2,ams-ix-c00.wvfiber.net,195.69.145.58,0.721,52.35,4.9167
3,lon-c00-pos-4-0.OC48-ams-pos11-0.wvfiber.net,63.223.28.201,7.963,38.9841,-77.3827
4,66.216.48.225,66.216.48.225,7.963,40.6617,-73.9855
5,66.216.48.213,66.216.48.213,82.661,40.6617,-73.9855
6,ash-c01-tge-3-3.TG-nyc-c01-1-1.wvfiber.net,66.216.1.161,89.061,26.3818,-80.1046
7,atl-c01-tge-3-1.TG-ash-c01-3-1.wvfiber.net,66.216.1.157,103.294,26.3818,-80.1046
8,cpp-hostway.wvfiber.net,63.223.8.26,107.001,38.9841,-77.3827
9,66.113.197.54,66.113.197.54,123.679,41.8824,-87.6377
10,ge8-1.csw5-pmtpa.wikimedia.org,84.40.25.222,124.237,27.9475,-82.4584
11,rr.pmtpa.wikimedia.org,66.230.200.100,124.907,27.9578,-82.4622
