1,unix-gate.physics.carleton.ca,134.117.14.1,1.230,45.399,-75.6871
2,10.50.254.3,10.50.254.3,0.685,0,0
3,10.30.34.1,10.30.34.1,0.699,0,0
4,10.30.53.1,10.30.53.1,0.670,0,0
5,134.117.254.241,134.117.254.241,0.880,45.399,-75.6871
6,134.117.254.243,134.117.254.243,0.883,45.399,-75.6871
7,10.30.56.1,10.30.56.1,1.387,0,0
8,fa0-1.na01.b011027-0.yyz02.atlas.cogentco.com,38.104.158.41,9.630,43.8843,-79.0534
9,g0-2.core01.yyz01.atlas.cogentco.com,66.250.14.229,9.842,37.751,-97.822
10,v3493.mpd01.yyz01.atlas.cogentco.com,154.54.5.85,*,37.751,-97.822
11,g2-0-0-3490.core01.yyz01.atlas.cogentco.com,154.54.5.73,10.144,37.751,-97.822
12,p4-0.core01.alb02.atlas.cogentco.com,66.28.4.217,18.081,41.9759,-87.7016
13,p5-0.core01.ymq02.atlas.cogentco.com,154.54.7.26,25.981,37.751,-97.822
14,t7-1.mpd01.ymq02.atlas.cogentco.com,154.54.7.22,22.540,37.751,-97.822
15,t7-3.mpd01.bos01.atlas.cogentco.com,154.54.7.57,26.420,37.751,-97.822
16,t8-1.mpd01.dca01.atlas.cogentco.com,154.54.1.106,58.255,37.751,-97.822
17,v3491.mpd01.dca02.atlas.cogentco.com,66.28.4.86,38.430,41.9759,-87.7016
18,v3494.mpd01.iad01.atlas.cogentco.com,154.54.5.42,40.475,37.751,-97.822
19,qwest.iad01.atlas.cogentco.com,154.54.10.138,37.939,37.751,-97.822
20,205.171.251.57,205.171.251.57,38.202,37.751,-97.822
21,67.14.5.10,67.14.5.10,38.030,37.751,-97.822
22,205.171.30.38,205.171.30.38,38.095,40.7143,-74.006
23,65-118-195-131.dia.static.qwest.net,65.118.195.131,39.129,37.751,-97.822
