1,unix-gate.physics.carleton.ca,134.117.14.1,1.811,45.399,-75.6871
2,10.50.254.3,10.50.254.3,0.613,0,0
3,10.30.34.1,10.30.34.1,0.663,0,0
4,10.30.53.1,10.30.53.1,0.802,0,0
5,134.117.254.241,134.117.254.241,0.813,45.399,-75.6871
6,10.30.57.1,10.30.57.1,1.526,0,0
7,AL-7304-GigE0-1978.telecomottawa.net,142.46.196.129,1.484,45.2854,-75.8928
8,tol-gw.hydroone.com,142.46.130.9,1.684,43.6564,-79.386
9,142.46.128.5,142.46.128.5,13.622,43.6564,-79.386
10,gw-google.torontointernetxchange.net,198.32.245.6,6.976,29.7431,-95.4446
11,66.249.94.79,66.249.94.79,8.059,37.4192,-122.0574
12,72.14.236.21,72.14.236.21,26.032,37.4192,-122.0574
13,66.249.95.244,66.249.95.244,23.428,37.4192,-122.0574
14,72.14.232.96,72.14.232.96,81.958,37.4192,-122.0574
15,72.14.233.56,72.14.233.56,78.733,37.4192,-122.0574
16,72.14.239.12,72.14.239.12,93.681,37.4192,-122.0574
17,72.14.233.37,72.14.233.37,107.358,37.4192,-122.0574
18,72.14.233.23,72.14.233.23,83.474,37.4192,-122.0574
19,pq-in-f87.google.com,209.85.141.87,85.499,37.751,-97.822
