1,unix-gate.physics.carleton.ca,134.117.14.1,1.173,45.399,-75.6871
2,10.50.254.3,10.50.254.3,0.626,0,0
3,10.30.34.1,10.30.34.1,0.655,0,0
4,10.30.53.1,10.30.53.1,0.646,0,0
5,134.117.254.241,134.117.254.241,125.290,45.399,-75.6871
6,10.30.56.19,10.30.56.19,0.879,0,0
7,10.30.56.1,10.30.56.1,1.294,0,0
8,fa0-1.na01.b011027-0.yyz02.atlas.cogentco.com,38.104.158.41,11.078,43.8843,-79.0534
9,g0-2.core01.yyz01.atlas.cogentco.com,66.250.14.229,10.039,37.751,-97.822
10,v3493.mpd01.yyz01.atlas.cogentco.com,154.54.5.85,9.971,37.751,-97.822
11,g2-0-0-3490.core01.yyz01.atlas.cogentco.com,154.54.5.73,11.801,37.751,-97.822
12,p4-0.core01.alb02.atlas.cogentco.com,66.28.4.217,20.717,41.9759,-87.7016
13,p5-0.core01.ymq02.atlas.cogentco.com,154.54.7.26,31.679,37.751,-97.822
14,t7-1.mpd01.ymq02.atlas.cogentco.com,154.54.7.22,104.088,37.751,-97.822
15,t7-3.mpd01.bos01.atlas.cogentco.com,154.54.7.57,29.282,37.751,-97.822
16,t8-1.mpd01.dca01.atlas.cogentco.com,154.54.1.106,48.657,37.751,-97.822
17,t8-3.mpd01.dca02.atlas.cogentco.com,154.54.6.198,45.189,37.751,-97.822
18,v3494.mpd01.iad01.atlas.cogentco.com,154.54.5.42,38.836,37.751,-97.822
19,microsoft.iad01.atlas.cogentco.com,154.54.10.90,98.926,37.751,-97.822
20,ge-7-3-0-56.ash-64cb-1a.ntwk.msn.net,207.46.41.49,41.663,47.6801,-122.1206
21,ge-7-0-0-0.ash-64cb-1b.ntwk.msn.net,207.46.41.46,40.411,47.6801,-122.1206
