1,unix-gate.physics.carleton.ca,134.117.14.1,1.179,45.399,-75.6871
2,10.50.254.3,10.50.254.3,0.643,0,0
3,10.30.34.1,10.30.34.1,0.807,0,0
4,10.30.53.1,10.30.53.1,0.635,0,0
5,134.117.254.241,134.117.254.241,0.885,45.399,-75.6871
6,10.30.57.1,10.30.57.1,1.756,0,0
7,AL-7304-GigE0-1978.telecomottawa.net,142.46.196.129,1.522,45.2854,-75.8928
8,FL-GSR-GigE0-1-100.telecomottawa.net,142.46.200.17,3.786,45.2854,-75.8928
9,f0-8.na03.b011027-0.yyz01.atlas.cogentco.com,38.112.24.1,9.382,41.8483,-87.6517
10,v3557-mpd01.yyz02.atlas.cogentco.com,38.112.37.49,*,40.7494,-73.9759
11,v3493.mpd01.yyz01.atlas.cogentco.com,154.54.5.85,9.923,37.751,-97.822
12,t7-4.mpd01.ord01.atlas.cogentco.com,154.54.7.73,31.479,37.751,-97.822
13,t7-4.mpd01.mci01.atlas.cogentco.com,154.54.6.253,36.114,37.751,-97.822
14,t2-2.mpd02.sfo01.atlas.cogentco.com,154.54.6.38,70.637,37.751,-97.822
15,t4-2.mpd01.sfo02.atlas.cogentco.com,154.54.3.122,69.831,37.751,-97.822
16,sona_networks.demarc.cogentco.com,38.101.48.78,69.857,25.6937,-80.1628
17,204.13.51.244,204.13.51.244,70.121,44.6533,-63.6675
