1,unix-gate.physics.carleton.ca,134.117.14.1,1.844,45.399,-75.6871
2,10.50.254.3,10.50.254.3,1.052,0,0
3,10.30.34.1,10.30.34.1,1.109,0,0
4,10.30.53.1,10.30.53.1,1.109,0,0
5,134.117.254.241,134.117.254.241,1.261,45.399,-75.6871
6,10.30.57.1,10.30.57.1,16.617,0,0
7,AL-7304-GigE0-1978.telecomottawa.net,142.46.196.129,1.768,45.2854,-75.8928
8,tol-gw.hydroone.com,142.46.130.9,2.906,43.6564,-79.386
9,142.46.128.5,142.46.128.5,7.550,43.6564,-79.386
10,ge-1-1-0.ar1.YYZ1.gblx.net,64.212.16.81,7.782,37.751,-97.822
11,te8-1-10G.ar2.LAX2.gblx.net,67.17.107.41,77.974,37.751,-97.822
12,te8-1-10G.ar2.LAX2.gblx.net,67.17.107.41,78.295,37.751,-97.822
13,MYSPACE-COM.ge4-1.ar2.LAX2.gblx.net,64.209.93.102,83.857,37.751,-97.822
14,vl342.cs2.lax1.myspace.com,204.16.35.137,92.965,34.0995,-118.4143
15,vl3552.cs2.els2.myspace.com,216.178.35.77,168.139,34.538,-118.4032
16,*,*,*,,
17,*,*,*,,
18,*,*,*,,
