1,unix-gate.physics.carleton.ca,134.117.14.1,10.979,45.399,-75.6871
2,10.50.254.3,10.50.254.3,9.976,0,0
3,10.30.34.1,10.30.34.1,1.436,0,0
4,10.30.53.1,10.30.53.1,1.383,0,0
5,134.117.254.241,134.117.254.241,0.923,45.399,-75.6871
6,10.30.56.19,10.30.56.19,0.942,0,0
7,10.30.56.1,10.30.56.1,5.921,0,0
8,fa0-1.na01.b011027-0.yyz02.atlas.cogentco.com,38.104.158.41,10.059,43.8843,-79.0534
9,g0-2.core01.yyz01.atlas.cogentco.com,66.250.14.229,11.522,37.751,-97.822
10,v3492.mpd01.yyz01.atlas.cogentco.com,154.54.5.81,27.262,37.751,-97.822
11,t7-4.mpd01.ord01.atlas.cogentco.com,154.54.7.73,212.744,37.751,-97.822
12,v3489.mpd01.ord03.atlas.cogentco.com,154.54.5.18,27.234,37.751,-97.822
13,youtube.demarc.cogentco.com,38.112.0.102,23.490,40.517,-74.868
14,64.15.116.13,64.15.116.13,21.959,37.4192,-122.0574
15,*,*,*,,
16,*,*,*,,
17,208.65.153.238,208.65.153.238,79.228,37.751,-97.822
