1,adsl-63-205-183-126.dsl.snfc21.pacbell.net,63.205.183.126,0.597,37.751,-97.822
2,adsl-67-119-102-97.dsl.snfc21.pacbell.net,67.119.102.97,17.398,37.751,-97.822
3,dist1-vlan60.snfc21.pbi.net,216.102.187.130,18.047,37.751,-97.822
4,bb1-10g2-0.snfcca.sbcglobal.net,216.102.176.224,17.748,37.751,-97.822
5,151.164.95.198,151.164.95.198,20.763,32.9722,-96.7376
6,p5-2.core01.sjc04.atlas.cogentco.com,154.54.13.93,20.238,37.751,-97.822
7,p9-0.core02.sfo01.atlas.cogentco.com,66.28.4.233,24.334,41.9759,-87.7016
8,t3-3.mpd01.sfo01.atlas.cogentco.com,154.54.3.118,25.032,37.751,-97.822
9,t4-4.mpd01.sfo02.atlas.cogentco.com,154.54.3.130,24.200,37.751,-97.822
10,sona_networks.demarc.cogentco.com,38.101.48.78,25.011,25.6937,-80.1628
11,204.13.51.244,204.13.51.244,24.752,44.6533,-63.6675
