1,adsl-63-205-183-126.dsl.snfc21.pacbell.net,63.205.183.126,0.611,37.751,-97.822
2,adsl-67-119-102-97.dsl.snfc21.pacbell.net,67.119.102.97,18.758,37.751,-97.822
3,dist1-vlan60.snfc21.pbi.net,216.102.187.130,18.046,37.751,-97.822
4,bb1-10g2-0.snfcca.sbcglobal.net,216.102.176.224,19.120,37.751,-97.822
5,151.164.95.240,151.164.95.240,21.239,32.9722,-96.7376
6,asn209-qwest.eqsjca.sbcglobal.net,151.164.248.226,24.894,32.9722,-96.7376
7,snj-core-01.inet.qwest.net,205.171.214.41,23.922,37.751,-97.822
8,jfk-core-02.inet.qwest.net,67.14.5.10,94.729,37.751,-97.822
9,nyc-edge-01.inet.qwest.net,205.171.30.38,96.650,40.7143,-74.006
10,65-118-195-131.dia.static.qwest.net,65.118.195.131,108.251,37.751,-97.822
