1,router7301,201.219.64.1,0.278,-37.15,-56.8833
2,201.219.64.254,201.219.64.254,1.331,-37.15,-56.8833
3,200.3.91.153,200.3.91.153,6.723,-34.6033,-58.3817
4,bbe01rt-pos-6-2.tasf.telecom.net.ar,200.3.37.53,140.740,-30.95,-58.8
5,58.37.3.200.telecom.net.ar,200.3.37.58,137.022,-30.95,-58.8
6,mia7-telecom-argentina-6-ar.mia.seabone.net,195.22.199.145,142.007,43.1479,12.1097
7,qwest-2-chi1.chi.seabone.net,195.22.222.138,194.739,43.1479,12.1097
8,cer-core-01.inet.qwest.net,205.171.139.145,197.877,37.751,-97.822
9,jfk-core-02.inet.qwest.net,67.14.5.10,197.300,37.751,-97.822
10,nyc-edge-01.inet.qwest.net,205.171.30.38,194.351,40.7143,-74.006
