1,router7301,201.219.64.1,0.508,-37.15,-56.8833
2,201.219.64.254,201.219.64.254,1.608,-37.15,-56.8833
3,200.3.91.153,200.3.91.153,6.731,-34.6033,-58.3817
4,mun01rt-pos1-5-2.tasf.telecom.net.ar,200.3.32.65,135.315,-34.6033,-58.3817
5,238.37.3.200.telecom.net.ar,200.3.37.238,140.592,-30.95,-58.8
6,mia7-telecom-argentina-1-ar.mia.seabone.net,195.22.199.117,134.262,43.1479,12.1097
7,89.221.41.10,89.221.41.10,143.006,43.1479,12.1097
8,hkg-sa1.HKG.HK.net.DTAG.DE,62.154.5.205,379.388,51.2993,9.491
9,62.153.202.166,62.153.202.166,435.762,51.2993,9.491
10,219.158.3.9,219.158.3.9,440.345,34.7725,113.7266
11,219.158.5.58,219.158.5.58,450.229,34.7725,113.7266
12,219.158.6.66,219.158.6.66,451.839,34.7725,113.7266
13,202.99.66.170,202.99.66.170,456.590,39.1422,117.1767
14,60.28.31.126,60.28.31.126,496.917,39.1422,117.1767
15,60.28.31.106,60.28.31.106,476.022,39.1422,117.1767
16,60.28.253.254,60.28.253.254,475.649,39.1422,117.1767
