1,router7301,201.219.64.1,0.540,-37.15,-56.8833
2,201.219.64.254,201.219.64.254,0.859,-37.15,-56.8833
3,200.3.91.153,200.3.91.153,7.105,-34.6033,-58.3817
4,mun01rt-pos1-5-2.tasf.telecom.net.ar,200.3.32.65,134.886,-34.6033,-58.3817
5,host74.200-3-81.telecom.net.ar,200.3.81.74,141.644,-34.6033,-58.3817
6,core1-1-0-0.mia.net.google.com,198.32.124.133,228.341,37.751,-97.822
7,72.14.238.57,72.14.238.57,212.098,37.4192,-122.0574
8,216.239.49.45,216.239.49.45,229.482,47.7385,-122.3748
9,72.14.238.139,72.14.238.139,221.970,37.4192,-122.0574
10,66.249.94.234,66.249.94.234,239.090,37.4192,-122.0574
11,72.14.236.213,72.14.236.213,241.187,37.4192,-122.0574
12,72.14.233.115,72.14.233.115,251.841,37.4192,-122.0574
13,66.249.94.92,66.249.94.92,278.590,37.4192,-122.0574
14,66.249.94.50,66.249.94.50,246.230,37.4192,-122.0574
