1,router7301,201.219.64.1,0.350,-37.15,-56.8833
2,201.219.64.254,201.219.64.254,1.362,-37.15,-56.8833
3,200.3.91.153,200.3.91.153,6.385,-34.6033,-58.3817
4,mun01rt-pos1-5-2.tasf.telecom.net.ar,200.3.32.65,135.126,-34.6033,-58.3817
5,host90.200-3-81.telecom.net.ar,200.3.81.90,143.632,-34.6033,-58.3817
6,mia7-telecom-argentina-2-ar.mia.seabone.net,195.22.199.113,148.252,43.1479,12.1097
7,ash2-atl1-racc1.atl.seabone.net,89.221.40.7,173.621,43.1479,12.1097
8,microsoft-2-us-ash2.ash.seabone.net,195.22.206.26,219.362,43.1479,12.1097
9,207.46.47.92,207.46.47.92,177.613,47.6801,-122.1206
10,ge-7-0-0-0.ash-64cb-1b.ntwk.msn.net,207.46.41.46,177.363,47.6801,-122.1206
11,so-1-0-0-0.sjc-64cb-1b.ntwk.msn.net,207.46.45.1,251.207,47.6801,-122.1206
12,ge-5-0-0-0.bay-64c-1b.ntwk.msn.net,207.46.37.182,246.957,29.4241,-98.4936
13,ge-7-0-0-0.bay-64c-1a.ntwk.msn.net,207.46.40.89,258.343,47.6801,-122.1206
