1,net84-253-128-001,84.253.128.1,0.383,41.9,12.4833
2,89-97-241-241.ip19.fastwebnet.it,89.97.241.241,0.523,41.8919,12.5113
3,81-208-53-197.ip.fastwebnet.it,81.208.53.197,11.155,41.8919,12.5113
4,89.97.200.153,89.97.200.153,36.915,41.9507,12.075
5,89.97.200.153,89.97.200.153,37.185,41.9507,12.075
6,s0-6-2-0-dcr2.par.cw.net,195.10.54.57,36.690,48.8582,2.3387
7,so-0-0-0-dcr2.tsd.cw.net,195.2.10.138,40.007,47,8
8,72.14.198.113,72.14.198.113,118.423,37.4192,-122.0574
9,209.85.252.42,209.85.252.42,107.703,37.751,-97.822
10,64.233.175.213,64.233.175.213,140.869,34.0544,-118.244
11,216.239.49.157,216.239.49.157,130.839,47.7385,-122.3748
12,66.249.94.92,66.249.94.92,131.685,37.4192,-122.0574
13,66.249.94.118,66.249.94.118,144.697,37.4192,-122.0574
14,eh-in-f191.google.com,72.14.207.191,136.571,37.4192,-122.0574
