1,net84-253-128-001,84.253.128.1,0.383,41.9,12.4833
2,89-97-241-241.ip19.fastwebnet.it,89.97.241.241,0.819,41.8919,12.5113
3,81-208-53-197.ip.fastwebnet.it,81.208.53.197,11.582,41.8919,12.5113
4,89.97.200.157,89.97.200.157,37.419,41.9507,12.075
5,89.97.200.157,89.97.200.157,37.321,41.9507,12.075
6,s0-6-2-0-dcr2.par.cw.net,195.10.54.57,36.304,48.8582,2.3387
7,so-6-0-0-dcr1.was.cw.net,195.2.10.130,107.431,47,8
8,so-0-0-0-dcr1.ash.cw.net,195.2.0.218,109.425,47,8
9,eqix.asbn.twtelecom.net,206.223.115.36,109.509,37.5331,-122.2471
10,66.192.247.179,66.192.247.179,144.134,37.751,-97.822
11,ge8-13.csw5-pmtpa.wikimedia.org,66.193.50.242,160.106,28.5801,-81.441
12,rr.pmtpa.wikimedia.org,66.230.200.100,160.300,27.9578,-82.4622
